time,open,high,low,close
2026-03-20 15:19:00,217.205475,217.280185,217.114155,217.263805
2026-03-20 15:20:00,217.292545,217.465825,217.214025,217.243915
2026-03-20 15:21:00,217.244405,217.244405,217.065165,217.077465
2026-03-20 15:22:00,217.076705,217.164085,216.971035,217.009675
2026-03-20 15:23:00,217.008995,217.119435,216.949835,217.089015
2026-03-20 15:24:00,217.071065,217.314945,217.061845,217.263235
2026-03-20 15:25:00,217.246725,217.301585,216.865215,216.935365
2026-03-20 15:26:00,216.942145,217.060635,216.916345,216.970575
2026-03-20 15:27:00,216.941595,217.044525,216.771785,216.904705
2026-03-20 15:28:00,216.904625,217.095435,216.830415,217.074675
2026-03-20 15:29:00,217.074585,217.475775,217.071355,217.462455
2026-03-20 15:30:00,217.466115,217.737175,217.435045,217.636325
2026-03-20 15:31:00,217.621635,217.737555,217.571115,217.603395
2026-03-20 15:32:00,217.617535,217.651965,217.362565,217.374795
2026-03-20 15:33:00,217.383355,217.420535,217.213395,217.275165
2026-03-20 15:34:00,217.278775,217.535315,217.256185,217.457455
2026-03-20 15:35:00,217.452655,217.672535,217.389585,217.545165
2026-03-20 15:36:00,217.542995,217.626675,217.436885,217.494305
2026-03-20 15:37:00,217.480335,217.644115,217.199195,217.548775
2026-03-20 15:38:00,217.545235,217.574035,217.252425,217.265395
2026-03-20 15:39:00,217.267115,217.350145,216.943185,216.995115
2026-03-20 15:40:00,217.000785,217.251325,216.954185,217.190765
2026-03-20 15:41:00,217.193435,217.548765,217.190265,217.548765
2026-03-20 15:42:00,217.548675,217.550535,217.340505,217.340505
2026-03-20 15:43:00,217.332745,217.456415,217.270415,217.427325
2026-03-20 15:44:00,217.441465,217.454385,217.301045,217.391635
2026-03-20 15:45:00,217.379335,217.496845,217.108335,217.110485
2026-03-20 15:46:00,217.111645,217.192805,216.814575,216.974995
2026-03-20 15:47:00,216.975205,217.077685,216.948225,216.966595
2026-03-20 15:48:00,216.963055,216.963055,216.673645,216.754875
2026-03-20 15:49:00,216.753705,216.826275,216.697065,216.756505
2026-03-20 15:50:00,216.748675,216.951415,216.735695,216.867015
2026-03-20 15:51:00,216.862805,216.897855,216.630555,216.630555
2026-03-20 15:52:00,216.607985,216.851585,216.574755,216.779345
2026-03-20 15:53:00,216.783845,217.063995,216.740095,216.939595
2026-03-20 15:54:00,216.935555,217.316985,216.935555,217.290295
2026-03-20 15:55:00,217.288865,217.391075,217.140505,217.206805
2026-03-20 15:56:00,217.205205,217.455565,217.205205,217.346475
2026-03-20 15:57:00,217.371885,217.443595,217.267145,217.346595
2026-03-20 15:58:00,217.360035,217.440105,217.276905,217.401995
2026-03-20 15:59:00,217.400935,217.471625,217.324125,217.459315
2026-03-20 16:00:00,217.446125,217.587055,217.345055,217.356005
2026-03-20 16:01:00,217.344105,217.357785,217.117945,217.117945
2026-03-20 16:02:00,217.117375,217.136865,216.955285,217.075605
2026-03-20 16:03:00,217.076335,217.087915,216.711645,216.863245
2026-03-20 16:04:00,216.859345,216.916135,216.749625,216.913655
2026-03-20 16:05:00,216.918105,217.269295,216.907675,217.249875
2026-03-20 16:06:00,217.246825,217.431165,217.101315,217.108545
2026-03-20 16:07:00,217.107845,217.166445,216.855755,216.897115
2026-03-20 16:08:00,216.889865,217.199035,216.818565,217.154555
2026-03-20 16:09:00,217.158815,217.236855,216.964155,216.966535
2026-03-20 16:10:00,216.969035,217.158715,216.922495,216.923215
2026-03-20 16:11:00,216.924595,217.080875,216.876355,216.902125
2026-03-20 16:12:00,216.898825,217.068955,216.858905,216.952015
2026-03-20 16:13:00,216.937605,217.023705,216.713065,216.726295
2026-03-20 16:14:00,216.729305,216.753315,216.505455,216.552035
2026-03-20 16:15:00,216.550715,216.801255,216.550715,216.648965
2026-03-20 16:16:00,216.648585,216.836395,216.516785,216.833855
2026-03-20 16:17:00,216.825515,216.882755,216.715445,216.751445
2026-03-20 16:18:00,216.737535,216.737535,216.400365,216.432005
2026-03-20 16:19:00,216.438245,216.481775,216.142165,216.219015
2026-03-20 16:20:00,216.215925,216.676795,216.162575,216.601885
2026-03-20 16:21:00,216.598595,216.671485,216.455155,216.455155
2026-03-20 16:22:00,216.446545,216.566995,216.342125,216.506555
2026-03-20 16:23:00,216.496585,216.742325,216.450105,216.723425
2026-03-20 16:24:00,216.739935,216.830055,216.689905,216.692305
2026-03-20 16:25:00,216.679895,216.893765,216.629505,216.822505
2026-03-20 16:26:00,216.823665,216.891135,216.750555,216.785325
2026-03-20 16:27:00,216.781175,216.900275,216.716515,216.771465
2026-03-20 16:28:00,216.762645,216.880805,216.620985,216.869765
2026-03-20 16:29:00,216.873265,217.216695,216.854305,217.142795
2026-03-20 16:30:00,217.150515,217.167925,216.863365,216.939555
2026-03-20 16:31:00,216.940145,217.123415,216.939705,217.014015
2026-03-20 16:32:00,217.009315,217.019955,216.692815,216.703585
2026-03-20 16:33:00,216.705955,216.705955,216.469805,216.617845
2026-03-20 16:34:00,216.596755,216.596755,216.368865,216.455785
2026-03-20 16:35:00,216.458635,216.546075,216.403865,216.530445
2026-03-20 16:36:00,216.517815,216.830635,216.495225,216.661435
2026-03-20 16:37:00,216.643685,216.827595,216.590795,216.702995
2026-03-20 16:38:00,216.704285,216.974585,216.700385,216.904955
2026-03-20 16:39:00,216.900825,216.962135,216.767435,216.767435
2026-03-20 16:40:00,216.760765,216.845765,216.643995,216.828895
2026-03-20 16:41:00,216.827545,216.919475,216.670375,216.912885
2026-03-20 16:42:00,216.924925,216.997385,216.692795,216.692795
2026-03-20 16:43:00,216.707345,216.775635,216.622655,216.667985
2026-03-20 16:44:00,216.672435,216.743745,216.551175,216.725545
2026-03-20 16:45:00,216.741855,216.794565,216.603235,216.607255
2026-03-20 16:46:00,216.608785,216.778485,216.586925,216.709475
2026-03-20 16:47:00,216.710125,216.813265,216.543555,216.548545
2026-03-20 16:48:00,216.547605,216.786685,216.445115,216.693225
2026-03-20 16:49:00,216.691925,216.795345,216.558505,216.589965
2026-03-20 16:50:00,216.587975,216.605385,216.361625,216.411075
2026-03-20 16:51:00,216.417965,216.681225,216.368225,216.643305
2026-03-20 16:52:00,216.644245,216.756385,216.588175,216.659355
2026-03-20 16:53:00,216.655495,216.722865,216.433475,216.449285
2026-03-20 16:54:00,216.451065,216.451065,216.224085,216.358845
2026-03-20 16:55:00,216.340465,216.484635,216.292965,216.319655
2026-03-20 16:56:00,216.314145,216.452865,216.252595,216.380155
2026-03-20 16:57:00,216.372655,216.476355,216.344175,216.468605
2026-03-20 16:58:00,216.462235,216.493595,216.320635,216.353735
2026-03-20 16:59:00,216.353825,216.555775,216.336195,216.407615
