time,open,high,low,close
2026-03-22 13:27:00,163.8695,165.5065,163.4575,165.5065
2026-03-22 13:28:00,165.4225,166.3985,164.9655,165.5435
2026-03-22 13:29:00,165.4675,166.9035,164.6295,165.8055
2026-03-22 13:30:00,165.7155,166.9375,165.2055,166.7845
2026-03-22 13:31:00,166.7075,167.1715,164.7685,164.8215
2026-03-22 13:32:00,164.9985,166.1745,164.3875,164.9285
2026-03-22 13:33:00,164.8455,164.9255,163.2265,163.6045
2026-03-22 13:34:00,163.5315,163.8525,161.5385,162.4195
2026-03-22 13:35:00,162.5065,163.3365,161.8695,162.0195
2026-03-22 13:36:00,162.1065,162.3165,161.1015,162.0065
2026-03-22 13:37:00,161.9245,162.4115,160.2635,160.3395
2026-03-22 13:38:00,160.2715,161.6835,159.4925,160.7095
2026-03-22 13:39:00,160.7775,161.6485,159.9765,160.0365
2026-03-22 13:40:00,159.9525,161.6835,159.6795,160.6785
2026-03-22 13:41:00,160.6115,160.6725,158.7545,159.3275
2026-03-22 13:42:00,159.2495,159.9805,158.4545,159.5545
2026-03-22 13:43:00,159.6295,159.8485,156.7675,157.2325
2026-03-22 13:44:00,157.4065,159.2005,157.4065,158.8935
2026-03-22 13:45:00,158.9815,160.3915,158.5695,159.2575
2026-03-22 13:46:00,159.1075,161.1595,158.7995,160.5105
2026-03-22 13:47:00,160.5855,162.7085,160.5725,162.0765
2026-03-22 13:48:00,162.1525,163.4415,161.3345,163.3775
2026-03-22 13:49:00,163.2875,163.8555,162.2855,162.2855
2026-03-22 13:50:00,162.2145,163.5965,161.6005,163.5965
2026-03-22 13:51:00,163.5185,165.8865,162.8225,164.4085
2026-03-22 13:52:00,164.3395,165.7725,163.9805,165.5815
2026-03-22 13:53:00,165.4935,166.7505,165.0335,165.5085
2026-03-22 13:54:00,165.5815,166.4585,164.8655,166.2235
2026-03-22 13:55:00,166.3095,166.8145,165.6635,165.8735
2026-03-22 13:56:00,165.9515,166.3625,163.1955,164.2325
2026-03-22 13:57:00,164.1505,165.1595,163.4085,163.8135
2026-03-22 13:58:00,163.7375,165.1315,163.6015,164.1715
2026-03-22 13:59:00,164.2605,164.5865,161.5945,161.5945
2026-03-22 14:00:00,161.6695,161.6695,160.0045,160.4385
