time,open,high,low,close
2026-03-20 15:14:00,72.1495,72.2115,72.1375,72.1565
2026-03-20 15:15:00,72.1615,72.2455,72.1565,72.2195
2026-03-20 15:16:00,72.2185,72.3245,72.2095,72.3045
2026-03-20 15:17:00,72.3085,72.3385,72.2715,72.2745
2026-03-20 15:18:00,72.2725,72.2865,72.2335,72.2445
2026-03-20 15:19:00,72.2475,72.3615,72.1645,72.3495
2026-03-20 15:20:00,72.3455,72.3605,72.2965,72.3205
2026-03-20 15:21:00,72.3275,72.3825,72.3085,72.3465
2026-03-20 15:22:00,72.3455,72.3845,72.3175,72.3845
2026-03-20 15:23:00,72.3825,72.4935,72.3825,72.4235
2026-03-20 15:24:00,72.4255,72.5305,72.4045,72.5095
2026-03-20 15:25:00,72.5105,72.5175,72.4545,72.4585
2026-03-20 15:26:00,72.4605,72.4895,72.3045,72.3075
2026-03-20 15:27:00,72.3055,72.3835,72.3055,72.3625
2026-03-20 15:28:00,72.3605,72.4835,72.3465,72.4755
2026-03-20 15:29:00,72.4795,72.6165,72.4245,72.6055
2026-03-20 15:30:00,72.6145,72.6245,72.4945,72.5285
2026-03-20 15:31:00,72.5335,72.6175,72.5075,72.5515
2026-03-20 15:32:00,72.5535,72.6295,72.5455,72.6205
2026-03-20 15:33:00,72.6225,72.6865,72.5995,72.6445
2026-03-20 15:34:00,72.6405,72.6715,72.5455,72.5625
2026-03-20 15:35:00,72.5595,72.6055,72.5255,72.5675
2026-03-20 15:36:00,72.5655,72.5905,72.5395,72.5405
2026-03-20 15:37:00,72.5385,72.5535,72.3835,72.4735
2026-03-20 15:38:00,72.4755,72.5225,72.4675,72.5095
2026-03-20 15:39:00,72.5045,72.5945,72.4915,72.5645
2026-03-20 15:40:00,72.5665,72.5915,72.5235,72.5485
2026-03-20 15:41:00,72.5455,72.5455,72.4715,72.4985
2026-03-20 15:42:00,72.4975,72.6485,72.4975,72.6385
2026-03-20 15:43:00,72.6395,72.7455,72.6325,72.7455
2026-03-20 15:44:00,72.7415,72.7925,72.7395,72.7615
2026-03-20 15:45:00,72.7625,72.7755,72.6925,72.7065
2026-03-20 15:46:00,72.7105,72.7745,72.6595,72.7055
2026-03-20 15:47:00,72.7015,72.7015,72.6185,72.6185
2026-03-20 15:48:00,72.6165,72.6725,72.6095,72.6195
2026-03-20 15:49:00,72.6215,72.6875,72.6085,72.6465
2026-03-20 15:50:00,72.6515,72.6655,72.5715,72.5995
2026-03-20 15:51:00,72.5655,72.6155,72.5315,72.5375
2026-03-20 15:52:00,72.5345,72.5395,72.4835,72.5325
2026-03-20 15:53:00,72.5295,72.5875,72.4995,72.5485
2026-03-20 15:54:00,72.5455,72.5615,72.4065,72.4185
2026-03-20 15:55:00,72.4255,72.4325,72.3925,72.4315
2026-03-20 15:56:00,72.4305,72.4775,72.3505,72.3555
2026-03-20 15:57:00,72.3575,72.3805,72.2785,72.2995
2026-03-20 15:58:00,72.2985,72.3295,72.2465,72.2585
2026-03-20 15:59:00,72.2575,72.2815,72.1725,72.2005
2026-03-20 16:00:00,72.2035,72.2325,72.1785,72.1795
2026-03-20 16:01:00,72.1755,72.1825,72.1225,72.1695
2026-03-20 16:02:00,72.1665,72.1795,72.1095,72.1245
2026-03-20 16:03:00,72.1265,72.1845,72.1265,72.1385
2026-03-20 16:04:00,72.1515,72.1855,72.0755,72.0795
2026-03-20 16:05:00,72.0755,72.1605,72.0105,72.1225
2026-03-20 16:06:00,72.1255,72.2025,72.0715,72.2005
2026-03-20 16:07:00,72.2035,72.2225,72.1815,72.2225
2026-03-20 16:08:00,72.2275,72.2285,72.1165,72.1305
2026-03-20 16:09:00,72.1285,72.1785,72.1015,72.1545
2026-03-20 16:10:00,72.1515,72.2665,72.1485,72.1805
2026-03-20 16:11:00,72.1835,72.1875,72.0225,72.1295
2026-03-20 16:12:00,72.1345,72.1935,72.0945,72.1605
2026-03-20 16:13:00,72.1615,72.1935,72.0885,72.1185
2026-03-20 16:14:00,72.1175,72.2225,72.0915,72.2075
2026-03-20 16:15:00,72.2065,72.2925,72.1355,72.1625
2026-03-20 16:16:00,72.1615,72.2245,72.1295,72.2145
2026-03-20 16:17:00,72.2165,72.3765,72.2155,72.3675
2026-03-20 16:18:00,72.3635,72.4835,72.3175,72.4445
2026-03-20 16:19:00,72.4485,72.5305,72.4435,72.5235
2026-03-20 16:20:00,72.5245,72.5335,72.4885,72.5035
2026-03-20 16:21:00,72.5005,72.5005,72.4295,72.4345
2026-03-20 16:22:00,72.4355,72.4995,72.4355,72.4795
2026-03-20 16:23:00,72.4805,72.4805,72.3945,72.4185
2026-03-20 16:24:00,72.4075,72.5445,72.3295,72.5345
2026-03-20 16:25:00,72.5305,72.6605,72.5225,72.6515
2026-03-20 16:26:00,72.6475,72.6845,72.6225,72.6345
2026-03-20 16:27:00,72.6375,72.6675,72.5895,72.5895
2026-03-20 16:28:00,72.5935,72.6055,72.4865,72.5155
