time,open,high,low,close
2026-03-22 09:06:00,3097.0415,3101.2205,3092.5915,3096.4695
2026-03-22 09:07:00,3096.3965,3096.3965,3080.2355,3085.4595
2026-03-22 09:08:00,3085.4615,3094.3125,3084.6395,3088.1655
2026-03-22 09:09:00,3085.6765,3088.1515,3078.8475,3083.2845
2026-03-22 09:10:00,3083.3465,3084.4935,3076.9675,3080.9185
2026-03-22 09:11:00,3080.9165,3085.0585,3072.7615,3073.3065
2026-03-22 09:12:00,3073.3035,3079.2225,3073.3035,3075.3385
2026-03-22 09:13:00,3075.0765,3085.7985,3073.9785,3085.5515
2026-03-22 09:14:00,3085.4215,3085.7105,3072.8705,3074.0915
2026-03-22 09:15:00,3073.8745,3087.5765,3073.0995,3087.2975
2026-03-22 09:16:00,3087.3005,3088.1045,3082.2725,3082.6555
2026-03-22 09:17:00,3082.8945,3085.1365,3075.4275,3085.1365
2026-03-22 09:18:00,3085.2165,3088.6505,3082.4675,3088.6505
2026-03-22 09:19:00,3088.7325,3092.7005,3083.8885,3086.4855
2026-03-22 09:20:00,3086.4885,3086.9815,3074.0075,3074.6445
2026-03-22 09:21:00,3074.6475,3079.8965,3069.1865,3074.4515
2026-03-22 09:22:00,3074.5375,3076.6745,3071.0235,3072.7855
2026-03-22 09:23:00,3072.9175,3073.1165,3057.4515,3057.4515
2026-03-22 09:24:00,3057.5135,3061.9515,3056.4655,3061.5135
2026-03-22 09:25:00,3061.4275,3067.0615,3058.4045,3065.7895
2026-03-22 09:26:00,3065.7115,3072.1135,3064.6585,3069.5835
2026-03-22 09:27:00,3069.1875,3073.3405,3064.8405,3069.8095
2026-03-22 09:28:00,3069.8125,3073.5455,3068.5405,3068.6035
2026-03-22 09:29:00,3068.6005,3071.9925,3061.2495,3065.7415
2026-03-22 09:30:00,3065.7395,3069.0785,3057.1425,3061.6265
2026-03-22 09:31:00,3063.4835,3066.0295,3057.2855,3057.7725
2026-03-22 09:32:00,3057.7685,3064.0135,3055.9865,3058.9315
2026-03-22 09:33:00,3058.9275,3059.9815,3039.4505,3039.4505
2026-03-22 09:34:00,3042.5465,3048.7555,3042.1695,3047.3075
2026-03-22 09:35:00,3047.3045,3056.9565,3044.7235,3052.2735
2026-03-22 09:36:00,3052.1385,3057.8065,3043.8625,3057.7235
2026-03-22 09:37:00,3057.8485,3064.5635,3057.1345,3058.0875
2026-03-22 09:38:00,3058.0885,3058.4095,3051.4725,3053.4625
2026-03-22 09:39:00,3053.5665,3057.7955,3051.1925,3052.8155
2026-03-22 09:40:00,3052.8115,3054.5255,3044.5205,3047.4155
2026-03-22 09:41:00,3047.4195,3049.2605,3040.0285,3044.8575
